likes,body,time 
61,"Анализ концентрации вирусной РНК в осадке сточных вод позволяет за несколько дней предсказать вспышку COVID-19 и подготовиться к ней.

Мы уже писали об этом исследовании, а теперь статью опубликовали в Nature Biotechnology

https://nplus1.ru/news/2020/05/27/covid-sewage",1600429209
74,"Ученые из Сколтеха обнаружили, что человеческий мозг способен изучать новые слова гораздо быстрее, чем считалось ранее — оказалось, что для этого достаточно всего пары часов. Исследователи также отметили, что активность коры головного мозга, в которой непосредственно происходит обучение, зависит от семантической значимости слова — наблюдаемая активность выше при запоминании слов, несущих смысл для участников эксперимента

https://nplus1.ru/news/2020/09/18/brain-memory-speed",1600426749
134,"Есть такой конкурс по биоинженерии iGEM — он ежегодно проходит в Бостоне. А есть команда студентов и аспирантов, которая представляет Россию в этом соревновании второй год подряд.

В этом году они разрабатывают детектор на штаммы РНК-содержащих вирусов, таких как гепатит С. Детектор поможет распознавать и лечить это заболевание быстрее и дешевле, чем это происходит сейчас.

Чтобы довести проект до финала, команде нужно сделать взнос для участия в конкурсе до ноября, а еще купить реактивы.

Если вы хотите помочь ребятам, переходите по ссылке: https://vk.cc/azMV4I",1600424407
201,"Первые колонисты на Марсе, скорее всего, будут питаться не картошкой, а насекомыми, ведь они не только очень питательны, но и будут перерабатывать отходы. В новой работе сингапурские инженеры смешали хитин, получаемый из насекомых, с реголитом и получили биолит — конструкционный материал в марсианских реалиях. С его помощью можно отлить гаечный ключ, залатать трубу и даже напечатать дом

https://nplus1.ru/news/2020/09/18/thirty-insects-to-mars",1600420159
127,"Ученые показали, что с возрастом собаки становятся менее общительными и игривыми, реже проявляют смелость и желание исследовать неизведанное, чаще отступаются от сложных задач, имеют снижение памяти и внимания, меньше демонстрируют привязанность к хозяину, но не теряют способности к обучению и двигательной активности. И что примечательно, эти изменения когнитивных и поведенческих способностей питомцев вовсе не зависят от рациона питания и опыта дрессировок

https://nplus1.ru/news/2020/09/18/aged-pet-dogs",1600417241
34,"Lockheed Martin в течение ближайших пяти лет завершит разработку лазерной системы самозащиты для боевых самолетов TALWS. Она позволит сбивать ракеты класса «воздух-воздух» и зенитные ракеты. Разработка ведется в рамках проекта ВВС США SHiELD

https://nplus1.ru/news/2020/09/18/shield",1600413120
137,"Лауреатами Шнобелевской премии за 2020 год стали ученые, изучавшие рев аллигаторов под гелием, связь бровей и нарциссизма, проводившие эксперименты со стоячими волнами в дождевых червях и ножами из замороженных фекалий и многие другие

https://nplus1.ru/news/2020/09/18/ignobel2020",1600411266
85,"Почему татарские внуки, считающие, что их бабушки и дедушки писали на арабском языке, не совсем правы? Какие звуки-предатели сразу выдадут в разговоре с носителем человека, учившего этот язык? И почему в татарском глагол — король, рассказывает автор и ведущая программы «Говорим по-татарски» на радио «Эхо Москвы» Лилиана Сафина. 

Этот видеоролик для проекта «Языки России» создан при содействии АНО «Институт развития интернета»

#языкироссииnplusone",1600410116
83,"Когда речь заходит о «зеленом» транспорте и альтернативе ДВС, обычно в голову приходят электромобили. Но некоторые производители разрабатывают другую альтернативу в виде водородных автомобилей, выделяющих в качестве отходов только воду. Mercedes-Benz представила прототип водородного грузовика, серийная версия которого сможет проезжать после заправки тысячу километров. Начало производства машины намечено на вторую половину 2020-х

https://nplus1.ru/news/2020/09/17/mercedes-hydrogen",1600370289
79,"Существование планет, переживших превращение своей звезды в красный гигант, предсказывалось теоретически, однако долгое время удавалось найти лишь разрушенные тела вблизи белых карликов. Теперь же астрономы впервые открыли переживший смерть родительской звезды объект планетарного масштаба, находящийся на близкой орбите у белого карлика, который может быть крупным газовым гигантом либо маломассивным коричневым карликом

https://nplus1.ru/news/2020/09/17/white-dwarf-jupiter",1600367330
60,"Главный приз премии «Просветитель.Digital», которая вручается за лучший просветительский онлайн-проект, в этом году получил лингвистический YouTube-канал «Микитко сын Алексеев» за плейлист «Речевой нюанс»

https://nplus1.ru/news/2020/09/17/digienlight",1600364534
35,"Извечные споры об отличиях мужчин и женщин не закончатся, наверное, никогда, ведь все больше исследований говорят о половых различиях на клеточном и молекулярном уровнях. Так, американские ученые обнаружили, что мужские половые гормоны, действуя в перинатальном периоде, приводят к снижению выработки медиаторов воспаления в тучных клетках и, как следствие, снижению тяжести аллергических реакций

https://nplus1.ru/news/2020/09/17/sex-mc",1600364285
62,"Одна из главных новостей этой недели — в атмосфере Венеры нашли фосфин, потенциальный биомаркер. Но что вообще такое биомаркеры? Мы решили рассказать вам об этом: откуда они берутся, как их ищут и главное — что они могут значить

https://nplus1.ru/material/2020/09/17/trace",1600361303
17,"Facebook показала несколько устройств и прототипов в области дополненной и виртуальной реальности. Прежде всего, она представила новый автономный VR-шлем Oculus Quest 2 с экранами большего разрешения и частоты. Поскольку при желании его можно подключать к компьютеру, теперь Facebook перестанет продавать стационарный шлем Rift S и сосредоточится на развитии автономных устройств. Также компания рассказала, что выпустит умные очки вместе с Ray-Ban, и показала прототип умных очков для составления 3D-карты мира

https://nplus1.ru/news/2020/09/17/facebook-connect",1600358318
407,"Это наш генеральный директор Аня Кронгауз и мозаика с логотипом N + 1 из смальты, которую выполнила Мария Архипова и ее друг Дмитрий для нашего издания. Спасибо им большое!🖤",1600355309
53,"Поиск внеземной жизни, как правило, означает поиск планет и звезд, похожих на Землю и Солнце. Для этого важно понимать, чем именно наша звездная система отличается от других. Теперь астрофизики из США, вероятно, расширили список таких особенностей: их вычисления показали, что доля фосфора в составе Солнца почти вдвое превосходит среднее значение для звезд главной последовательности. Если ученым удастся подтвердить результат, это сможет облегчить дальнейшие поиски потенциально обитаемых планет

https://nplus1.ru/news/2020/09/17/stellar-phosphorus",1600349887
49,"Американские ученые выяснили, что самки китовых акул — крупнейшие рыбы из всех, проживающих в океанах. На протяжении десяти лет исследователи наблюдали за популяцией китовых акул и выяснили, что размер рыб тесно связан с полом: самки растут в течение всей жизни и достигают в среднем 14,5 метра в длину, а самцы, хоть и растут быстрее, но в результате оказываются значительно меньше

 https://nplus1.ru/news/2020/09/17/female-whale-shark",1600346314
35,"Перспективный российский корабельный ударный вертолет Ка-52К «Катран» прошел все испытания и подготовлен к серийному производству. Уже созданные летные образцы «Катрана» в настоящее время используются на испытаниях фрегатов и корветов новой постройки перед их сдачей флоту

https://nplus1.ru/news/2020/09/17/katran",1600343345
75,"А вас бесит, когда вы хотите, например, посмотреть сериал, а колесико загрузки просто вращается и ничего не происходит? По сути, такой момент можно сравнить с дорожной пробкой: поток данных слишком интенсивный и он не может двигаться с нужной скоростью. В нашем партнерском блоге вместе с [club8458649|МТС] рассказываем о том, как работает технология AirData, которую создали для предотвращения «пробок» из данных

#реклама",1600340280
60,"Израильские геологи установили, на первый взгляд, парадоксальный факт: в средиземноморском регионе пустыни являются источником плодородия. Видимо, постоянный приток крупнодисперсной пыли способствует формированию мощного плодородного слоя. Как минимум, толстый слой почвы Южного Леванта обязан своим происхождением пустыне Негев

https://nplus1.ru/news/2020/09/17/levant",1600337945
824,Подсуетились и заранее сделали картинку со сборной России по математике к будущей новости про олимпиаду по математике. Желаем удачи ребятам на предстоящих состязаниях!,1600334937
20,"«Лаборатория Касперского» открыла оплачиваемую стажировку SafeBoard! Теперь отбор быстрее, а направлений больше:

• Разработка (C++, C#, Python)
• Ручное и автотестирование
• Исследование угроз
• Системный анализ
• DevOps
• UI/UX-дизайн
• Сисадминство
• Менеджмент продуктов

Заявку можно подать до 4 октября:

https://vk.cc/azlndr

#промо",1600331943
27,"Силы специальных операций ВВС США объявили о намерении заменить все конвертопланы CV-22 Osprey новыми летательными аппаратами с вертикальными взлетом и посадкой. При этом новые аппараты должны быть способны выполнять полеты на скорости, сопоставимой со скоростью реактивных самолетов

https://nplus1.ru/news/2020/09/17/afsoc",1600328922
59,"Сегодня вечером состоится церемония награждения лауреатов Шнобелевской премии. Их имена пока неизвестны, но мы решили собрать список самых достойных кандидатов: от экономистов, предложивших ввести налог на использование орбиты, до болотоведов, нагревших миннесотское болото

https://nplus1.ru/material/2020/09/17/DIYIgNobel",1600325894
44,"Юпитер может обладать несколькими сотнями ретроградных нерегулярных спутников с размером не больше километра — к такому выводу пришли астрономы в ходе анализа снимков небольшого участка неба вблизи Юпитера, сделанных телескопом CFHT. Им удалось обнаружить 52 интересных объекта, 45 из которых стали новыми кандидатами в нерегулярные спутники планеты-гиганта

https://nplus1.ru/news/2020/09/16/more-more-more-moons-jupiter",1600322907
71,"Известно, что каждая стирка синтетической одежды сопровождается попаданием частиц микропластика в сток. Посчитать суммарные выбросы таких микроволокон в мире достаточно трудно, ведь в разных регионах заметно отличаются потребительские и бытовые привычки: к примеру, в развивающихся странах многие люди стирают одежду вручную. Ученые провели количественную оценку выбросов синтетических микроволокон и установили, что с 1950 по 2016 годы в окружающую среду попало более пяти миллионов тонн таких частиц. Авторы исследования предположили, что в будущем эта цифра увеличится, но распределение волокон на планете изменится: благодаря фильтрам в стиральных машинах все меньше их будет попадать в океан и все больше — на полигоны ТБО

https://nplus1.ru/news/2020/09/16/synthetic-microfiber-emissions",1600284179
53,"Для большинства перелетных птиц характерны миграции в стиле «чехарды»: чем севернее гнездится популяция, тем южнее она зимует. Однако у черных стрижей все наоборот. Исследовав перемещения 102 птиц со всей Европы, орнитологи пришли к выводу, что северные популяции стрижей зимуют севернее, а южные — южнее. Скорее всего, причина в том, что более крупные южные стрижи быстрее прибывают к самым благоприятным местам зимовки на юго-востоке Африки и не пускают туда мелких северных сородичей 

https://nplus1.ru/news/2020/09/16/swift-chain-migration",1600281128
47,"Достоверных причин, которые приводят к развитию диабета второго типа, известно не так много, однако существует большое число факторов риска развития этого заболевания. По-видимому, их число стало ещё больше: британские ученые обнаружили, что у людей, страдающих от одиночества, риск развития диабета второго типа выше, чем у людей с полноценными социальными контактами

https://nplus1.ru/news/2020/09/16/alone-diab",1600278178
31,"NASA одобрило разработку и постройку двух межпланетных зондов миссии «Янус». Они отправятся в космос в середине 2022 года, а через четыре года после старта исследуют с пролетной траектории два двойных околоземных астероида, что поможет разобраться в свойствах и механизмах формирования таких систем

https://nplus1.ru/news/2020/09/16/janus-mission",1600275180
39,"Планета, полная алмазов, — звучит как завязка сюжета космической оперы. Между тем такие миры действительно могут существовать. Основная порода земли это кремнезем, но у некоторых экзопланет его место может занимать карбид кремния. Ученые провели лабораторный эксперимент и выяснили, что в присутствии воды при высоких давлениях и температуре он переходит в стишовит с алмазными вкраплениями. Это может сильно изменить представления экзопланетологов о типичных отношениях массы тел к их радиусу

https://nplus1.ru/news/2020/09/16/diamond-planets",1600272178
91,"Венера после десятилетий в тени Марса снова на первых полосах — находка в ее атмосфере биомаркера фосфина сделала ее крайне интересной для исследователей. Российские ученые совместно с американскими коллегами прорабатывает проект долгоживущей миссии «Венера-Д», но два месяца назад «Роскосмос» решил коренным образом поменять планы и запустить в разработку план доставки на Землю венерианского грунта. Рассказываем, что происходит с венерианскими  планами и почему ученые не восторге от новшеств

https://nplus1.ru/blog/2020/09/16/semifantastic",1600269170
53,"В 2018 году беспилотный автомобиль Uber насмерть сбил человека в США. Поскольку это была первая смерть от беспилотника, специалисты из этой области и юристы отмечали, что разбирательство вокруг этой аварии — важный прецедент, который повлияет на то, как в будущем будет распределяться ответственность за подобные инциденты. Вчера прокуратура округа, в котором произошла авария, предъявила водителю-испытателю обвинение в причинении смерти по неосторожности, тогда как в действиях Uber ранее не нашли состава уголовного преступления

https://nplus1.ru/news/2020/09/16/uber-crash",1600266797
73,"Мы уже привыкли к сенсационным находкам, которые стали возможными благодаря изучению бирманского янтаря. Новое удивительное открытие сделала команда китайских палеонтологов. В куске янтаря возрастом 100 миллионов лет они нашли гигантские сперматозоиды, принадлежавшие рачкам-остракодам. По оценке авторов, это могут быть древнейшие сперматозоиды в палеонтологической летописи

https://nplus1.ru/news/2020/09/16/fossil-sperm",1600264345
39,"ЦАГИ провел испытания модели фюзеляжа самолета со струйными вихрегенераторами в хвостовой части. Они представляют собой отверстия, через которые под небольшим давлением выдувается воздух. Испытания показали, что такие устройства позволяют управлять обтеканием фюзеляжа, снижая его аэродинамическое сопротивление

https://nplus1.ru/news/2020/09/16/aerodynamics",1600261344
34,"Часто бывает, что близкие люди знаменитостей живут в тени их славы. У Урана с его спутниками та же проблема: из-за высокой яркости теплового излучения Урана изучать его спутники с помощью фотометра было сложно. Однако теперь немецкие астрономы разработали алгоритм для построения эталонного теплового излучения Урана. С его помощью ученые смоделировали, как испускают тепло пять крупных спутников Урана — оказалось, что в этом они схожи с Плутоном

https://nplus1.ru/news/2020/09/16/dwarflike-moons-of-uranus",1600257824
23,"Американская компания Ampaire провела летные испытания модернизированного гибридного самолета Cessna 337 Hawaii Bird. Он получил новые трансмиссию и электромотор, а также усовершенствованную панель приборов. Полет самолета продолжался 35 минут и был признан полностью успешным

https://nplus1.ru/news/2020/09/16/cessna",1600254790
45,"Источники одиночных фотонов очень нужны в квантовых технологиях и особенно в квантовой криптографии. Однако качественная генерация фотонов в частотном диапазоне, подходящем для оптоволокна, остается открытой проблемой. Ученые из Германии разработали систему на основе кремния, который активно используется в современной электронике, для высокочастотной генерации одиночных фотонов в инфракрасном диапазоне

https://nplus1.ru/news/2020/09/16/silicon-single-photon-source",1600251545
60,"В будущем нас ждет энергодефицит: к 2040 потребность в электричестве вырастет на 70 процентов. Поэтому ученые все чаще задумываются о том, как наладить и удешевить синтез энергии звезд. В партнерском материале рассказываем, что необходимо для термоядерного синтеза и каким образом лазерные термоядерные реакторы могут быть полезны уже сейчас

 https://nplus1.ru/material/2020/09/16/sarov-star-energy",1600248538
30,"ВВС США провели испытания демонстратора истребителя нового поколения, разработка которого ведется в рамках программы Next Generation Air Dominance. Самолет был создан в условиях строгой секретности. По заявлению военных, во время летных испытаний истребитель «побил множество рекордов»

https://nplus1.ru/news/2020/09/16/ngad",1600245480
33,"Что бы написало лезгинское научно-популярное издание по поводу исследования, озаглавленного «People with disagreeable personalities (selfish, combative, and manipulative) do not have an advantage in pursuing power at work»? Это выглядело бы так: «ЧӀуру къилихри инсанрив еке дережадив агакьиз тадач». Мы выяснили это, переведя на лезгинский новость с сайта N + 1: https://nplus1.ru/news/2020/09/01/jerk

Сделали мы это для проекта «Языки России», созданного при содействии АНО «Институт развития интернета»

#языкироссииnplusone",1600242480
129,"Как говорят о любви на лезгинском — языке, в котором нет слова «любовь»? И что в этом языке, скорее всего, не разберет человек, не сталкивавшийся с кавказскими языками? Об этом рассказывает Зарина Керимова, студентка 4 курса Института лингвистики РГГУ, в видеоролике проекта «Языки России». Этот проект создан при содействии АНО «Институт развития интернета».

А еще [https://vk.com/wall-91933860_296974|послушайте], как к любимому человеку можно обратиться на другом дагестанском языке — табасаранском

#языкироссииnplusone",1600239480
90,"Эксперты по космической погоде из NASA и американского метеорологического агентства NOAA объявили о начале нового 11-летнего цикла солнечной активности, 25-го по счету с 1749 года

https://nplus1.ru/news/2020/09/16/25cycle",1600236563
116,"В разных ситуациях чувство времени может меняться, и одни и те же промежутки могут казаться то длиннее, то короче. В частности, после серии коротких стимулов небольшие временные отрезки кажутся более длинными. Психологи из США выяснили, что такая изменчивость субъективного восприятия времени связана с активностью теменной коры. Ученые предположили, что в этой области находятся нейроны, чувствительные к разным промежуткам времени. После серии одинаковых стимулов эти клетки привыкают и снижают свою активность, а общая оценка времени сдвигается

https://nplus1.ru/news/2020/09/15/duration-neurons",1600200904
83,"Долгое время ученые, изучая породы докембрийского периода, не могли обнаружить следов многоклеточной жизни. Наука не обладала ни пониманием огромной продолжительности докембрия, ни данными о живших тогда существах. Книга палеонтолога Мартина Брезиера «Затерянный мир Дарвина. Тайная история жизни на Земле» рассказывает о том, как исследуют этот таинственный период в истории нашей планеты. Предлагаем вам ознакомиться с фрагментом, посвященным поиску временных пробелов в геологической летописи, которые, как считал Чарльз Дарвин, объясняют внезапное появление животных в начале кембрийского периода

https://nplus1.ru/blog/2020/09/15/the-hidden-history-of-animal-life",1600197875
85,"Считается, что злоупотребление алкоголем и риск развития деменции тесно связаны — но сейчас ученые выяснили, что потеря сознания из-за употребления алкоголя вдвое повышает риски возникновения деменции вне зависимости от того, сколько спиртного человек выпивает в неделю. При этом умеренное или чрезмерное употребление, не сопровождающееся обмороками, увеличивает вероятность развития деменции только на 20 процентов по сравнению с непьющими людьми

https://nplus1.ru/news/2020/09/15/alcohol-induced-loss-of-consciousness-and-risk-for",1600195516
14,"Apple представила новые модели планшетов и часов, а также единую подписку на свои сервисы. Помимо новых флагманских Watch Series 6, компания показала и более доступные Watch SE за 279 долларов. Также Apple обновила основной iPad и представила новый iPad Air с дизайном от Pro и процессором A14, который, возможно, будет использоваться в новых Mac

https://nplus1.ru/news/2020/09/15/apple-september-event",1600193775
131,"Многие богомолы в случае опасности устраивают угрожающую демонстрацию — поднимают передние лапы, раскрывают крылья и покачиваются. Проанализировав данные о 58 видах этих насекомых, австралийские ученые пришли к выводу, что готовность дать отпор хищнику не зависит от размера: виды с угрожающим поведением встречаются как среди мелких, так и среди крупных богомолов. При этом чем более разнообразна эволюционная линия богомолов, тем выше вероятность, что в ней есть виды, для которых характерны угрожающие демонстрации

https://nplus1.ru/news/2020/09/15/mantis",1600193057
81,"Microsoft два года назад затопила сервер в герметичном контейнере, чтобы проверить концепцию подводного хранения данных. Сейчас компания подводит итоги испытания, и выяснилось, что под водой компьютеры и другое оборудование выходили из строя примерно в восемь раз реже, чем наземные аналоги. Возможно, дело в атмосфере азота, но, в любом случае, эксперимент признан удачным, и теперь предстоит выяснить, целесообразно ли размещать под водой оборудование Microsoft Azure

https://nplus1.ru/news/2020/09/15/microsoft-likes-seabed",1600190691
70,"Магнитно-резонансная томография — один из основных методов диагностики поражений головного мозга и других мягких тканей. Однако громоздкие аппараты МРТ, которые требуют отдельных помещений и высококвалифицированных специалистов, порой затрудняют оперативное получение изображений необходимых органов. Эту проблему может решить портативный аппарат МРТ с низкой напряженностью магнитного поля, который легко располагается в больничной палате, а в качестве изображений он не уступает своему «полноценному» собрату

https://nplus1.ru/news/2020/09/15/poc-mri",1600188306
76,"Инженеры из Toyota разработали захват для роботов, позволяющий им брать хрупкие предметы и распознавать их на ощупь. Также он может определять смещение предмета между пальцами, если он столкнулся с чем-либо 

https://nplus1.ru/news/2020/09/15/tri-robogripper",1600185875
159,"Ученые выяснили, что пчелиный яд и его основной компонент мелиттин разрушают те виды рака молочной железы, при которых прогноз для пациента худший, не нанося вред здоровым тканям. А еще добавлением пчелиного яда и мелиттина ученые существенно повысили эффективность химиотерапии и снизили скорость роста опухолей

https://nplus1.ru/news/2020/09/15/anticancer-bee",1600183479
22,"General Atomics представила проект ударного беспилотного аппарата, который после 2030 года сможет заменить стоящие сегодня на вооружении MQ-9 Reaper. Новый беспилотник планируется создать по схеме «летающее крыло». Он сможет полностью самостоятельно взлетать, садиться, перемещаться по аэродрому и вести разведку, выбирая приоритетные цели

https://nplus1.ru/news/2020/09/15/reaper",1600181691
64,"На Венере нашли фосфин — газ, который может быть биомаркером, и теперь в интернете снова обсуждают российские планы по исследованию этой планеты. Почитайте наш материал о миссии «Венера-Д» и о том, что ученые надеются найти с ее помощью

https://nplus1.ru/material/2018/04/10/venus2035",1600179881
56,"Человеческих младенцев, а также детенышей обезьян и цыплят привлекают изображения, напоминающие лица. Считается, что такое поведение представляет собой адаптацию, которая помогает выстроить взаимоотношения между родителями и детьми. Однако зоологам удалось обнаружить, что похожий интерес к стилизованным лицам проявляют и недавно вылупившиеся черепахи. У них родительская забота не развита, что ставит под сомнение идею об адаптивности ориентации на лица

https://nplus1.ru/news/2020/09/15/testudo-faces",1600177492
58,"Чтобы понять, как дела у вас в организме, врачи могут дать вам направление на рентгеновское обследование или томографию. Чем-то похожим занимаются и астрономы, изучая звезды, туманности и галактики. Мы собрали несколько прекрасных фотографий, чтобы на их примере показать, какие тайны глубокого космоса может открыть мультиволновая астрономия — и чем она отличается от классической оптической

https://nplus1.ru/material/2020/09/15/hubble-revisited",1600172790
7,"Поступайте на программу MOOVE для студентов!

Гранты до 100% от МТС, опыт запуска продукта, управленческие знания.

Узнайте все подробности на презентации 22 сентября в 19.30. На ней директор программы и выпускники первого потока расскажут:
• как они разрабатывали и запускали на рынок свои проекты во время обучения;
• как знания, полученные на программе, помогут быстрее продвинуться в карьере;
• как получить грант и поступить на программу.

Регистрируйтесь: https://bit.ly/3hgKGL5

#реклама",1600170840
30,"Начались наземные испытания беспилотного ведомого Loyal Wingman, разрабатываемого Boeing по заказу ВВС Австралии. В рамках проводимых проверок специалисты впервые запустили на аппарате двигатель. Первый полет беспилотника запланирован на конец 2020 года

https://nplus1.ru/news/2020/09/15/engine-start",1600164689
82,"Женские половые гормоны, эстрогены, регулируют репродуктивные функции и у самцов. Ученые из США выяснили, что отсутствие эстрогенов в мозге самцов мышей снижает их сексуальную активность, хотя тестостерона у них больше, чем обычно. А значит, для нормального полового поведения самцов необходима совместная работа андрогенов и эстрогенов

https://nplus1.ru/news/2020/09/15/aromatase",1600161682
22,"Американские военные начали временно присваивать специальное обозначение летательным аппаратам, спутникам и оружию, проектирование которых ведется в цифровом виде. Речь идет о прописной литере «e», которую теперь будут добавлять к индексам самолетов до момента начала их серийного производства. Первым новое обозначение получил перспективный учебный самолет Red Hawk — eT-7A

https://nplus1.ru/news/2020/09/15/digital",1600158696
68,"У человека разумного, способного говорить, речевые центры в левом полушарии обычно развиты сильнее, чем в правом. У шимпанзе, который говорить не умеет, тоже. Асимметрия полушарий у шимпанзе наследуется, как и то, что каждое животное предпочитает работать с орудиями какой-то одной рукой. Это переоткрыли американские ученые, и они предполагают, что нейроанатомические предпосылки для речи и для орудийной деятельности возникли еще до расхождения ветвей человека и шимпанзе

https://nplus1.ru/news/2020/09/15/planum-temporale",1600155717
