likes,body,time
24,"«Катастрофическая ситуация» 
 
➡Читать далее: https://russian.rt.com/ussr/article/786515-ukraina-otrasl-ostanovka",1601051826
11,"Определён главный показатель начала второй волны коронавируса 
 
➡Читать далее: https://russian.rt.com/russia/news/786629-pokazatel-vtoraya-volna-koronavirus",1601051403
38,"Иностранные сотрудники RT прошли медосмотр для участия в исследовании российской вакцины от коронавируса 

➡Читать далее: https://russian.rt.com/russia/news/786846-inostrannye-sotrudniki-medosmotr",1601050980
24,"Названа цена препарата от коронавируса «Авифавир» 
 
➡Читать далее: https://russian.rt.com/russia/news/786395-cena-preparat-koronavirus-avifavir",1601050584
13,"Аббас обратился с просьбой к Генсеку ООН

➡Читать далее: https://russian.rt.com/world/news/786855-abbas-palestina-konferenciya",1601050152
22,"В Минобороны России выступили с заявлением насчёт НАТО

➡Читать далее: https://russian.rt.com/world/news/786842-minoborony-rossiya-dialog-nato",1601049721
8,"Пользователи сообщили о сбоях в работе популярного приложения

➡Читать далее: https://russian.rt.com/nopolitics/news/786840-sboi-raboty-instagram",1601049300
15,"В Госдуме отреагировали на идею санкций США против России из-за Навального 
 
➡Читать далее: https://russian.rt.com/world/news/786651-gosduma-sankcii-senatory-ssha",1601048940
9,"Собянин обратился к руководителям предприятий и организаций 
 
➡Читать далее: https://russian.rt.com/russia/news/786636-sobyanin-perevod-udalyonka",1601048520
9,"Во ФСИН рассказали новые подробности смерти Тесака в СИЗО 
 
➡Подробнее: https://russian.rt.com/russia/news/786630-tesak-fizsila-fsin",1601048100
31,"Постпред Китая жёстко ответил на критику Вашингтона 
 
➡Подробнее: https://russian.rt.com/inotv/2020-09-25/CNN-postpred-Kitaya-otvetil-na",1601047740
